title,artist,album,isrc,platform,trackId,duration,addedDate,addedBy,url
"Me Enamore","Eunel Nueva Era","Bachata Blues 2.0",ushm21576680,spotify,2OzPBPsapbKEl0p6snGSa7,209s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2OzPBPsapbKEl0p6snGSa7
"Donde Esta el Amor","Eunel Nueva Era","Bachata Blues 2.0",ushm21576682,spotify,5pf5lwANNkxQAsG6lYgriH,216s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5pf5lwANNkxQAsG6lYgriH
"Mi Orgullo","Eunel Nueva Era","Bachata Blues 2.0",ushm21576687,spotify,5k2iXjsfZpXKPO78ZQdsE9,211s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5k2iXjsfZpXKPO78ZQdsE9
"Te Amo y Te Odio (feat. Danny Xtreme)","Eunel Nueva Era, Danny Xtreme","Bachata Blues 2.0",ushm21576688,spotify,4kzOdlbqeHUTzgZUQNkYnA,219s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4kzOdlbqeHUTzgZUQNkYnA
"Alma de Carton","Eunel Nueva Era","Bachata Blues 2.0",ushm21576689,spotify,0H7kKLsBlW4BQTyPvWroDv,255s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0H7kKLsBlW4BQTyPvWroDv
"El Mismo","Eunel Nueva Era","Bachata Blues 2.0",ushm21576690,spotify,5epZhhlFuLTTmfJWjDiyCh,211s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5epZhhlFuLTTmfJWjDiyCh
"Dejenme Solo (Solo Version)","Eunel Nueva Era","Bachata Blues 2.0",ushm21576691,spotify,5tqyZ0FLPYUqvLDpF6IXI6,249s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5tqyZ0FLPYUqvLDpF6IXI6
"Pensando en Ella",Chelion,"Pensando en Ella - Single",ITJ851501360,spotify,3sMjWnkTQTbAQ2kQSZZIEZ,247s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3sMjWnkTQTbAQ2kQSZZIEZ
"Cuida Mi Corazón - Bachata 2015","El Combo Dominicano","Cuida Mi Corazón. Bachata 2015 - Single",QM4TX1579653,spotify,0aVb1koUuxy7rEUSycGNRE,258s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0aVb1koUuxy7rEUSycGNRE
"Mi Verdad (feat. Shakira)","Maná, Shakira","Cama Incendiada",MXF151400804,spotify,3YmA3gZqlXl0MkwhkVKxRy,273s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3YmA3gZqlXl0MkwhkVKxRy
"Maldita Sea","Sencillamente Joe","Maldita Sea",TCACK1527328,spotify,6OUkOYXSVtwzj31i17upDt,237s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6OUkOYXSVtwzj31i17upDt
Dime,"Grupo Extra","Bachata Exitos 2016 (Lo Mejor y Lo Nuevo)",CH9181500373,spotify,2hSQMS1u86lcTOjYZ7VP2s,254s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2hSQMS1u86lcTOjYZ7VP2s
"Me Equivoque","Grupo Extra","Bachata Exitos 2016 (Lo Mejor y Lo Nuevo)",CH9181500370,spotify,5JO3IKX4kER3iFURu5iPyv,254s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5JO3IKX4kER3iFURu5iPyv
"Quiero Ser","Carlos y Alejandra","Quiero Ser",TCACL1627489,spotify,1SvHtzoo2dRJhyoxVkttns,222s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1SvHtzoo2dRJhyoxVkttns
"Dónde Está",Evidence,Sentimientos,ITJ851500104,spotify,0eUg2bs1zc0qryN54CR4Ir,240s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0eUg2bs1zc0qryN54CR4Ir
"Si Esta Casa Hablara","Joel Santos","Si Esta Casa Hablara",QM4TW1592922,spotify,0qwEIjFPxdriHsIjlcd1sE,232s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0qwEIjFPxdriHsIjlcd1sE
"Quiero Tu Amor","Sencillamente Joe","Quiero Tu Amor",TCACL1699050,spotify,5FNqGCECDYR1IVAPIebb1S,243s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5FNqGCECDYR1IVAPIebb1S
"Su Hombre Soy Yo","Prince Royce","Prince Royce",US7YG0900005,spotify,6bYhejv8xXUFwuh1ITSdGL,222s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6bYhejv8xXUFwuh1ITSdGL
"Ultimo Trago (feat. Ronny Dae)","Ralphy Dreamz, Ronny Dae","Ultimo Trago (feat. Ronny Dae)",TCACI1599755,spotify,2hx4tIeQ7wy2uymXDKX9EP,232s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2hx4tIeQ7wy2uymXDKX9EP
"Nuestro Tiempo","Ralphy Dreamz","Nuestro Tiempo",TCACM1671031,spotify,5Fya6d74Uhxts3yOja5u66,202s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5Fya6d74Uhxts3yOja5u66
"Romantico (feat. Papayo)","Ralphy Dreamz, Papayo","Romantico (feat. Papayo)",TCACA1413350,spotify,7ibewlZPhnOx7VAzg6t4om,229s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7ibewlZPhnOx7VAzg6t4om
"Aqui Estoy Yo","Jay Chris","Aqui Estoy Yo",usdy41514938,spotify,0T0K2AV4SNfROZFoe8Oub0,220s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0T0K2AV4SNfROZFoe8Oub0
"Tu Eres Mi Realidad","Sencillamente Joe","Mi Realidad",TCABZ1479299,spotify,4D1PQIS2lgUKprHs1OE0Fh,261s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4D1PQIS2lgUKprHs1OE0Fh
"No Me Arrepiento (Versión Bachata)","Anna Carina","Sola y Bien Acompañada",PEAC11401005,spotify,5wx0J4JZiZiPIn1tPow4EE,214s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5wx0J4JZiZiPIn1tPow4EE
"Enséñame a Olvidar",Aventura,"Todavía Me Amas: Lo Mejor de Aventura (Deluxe Edition)",US83W0500081,spotify,4iTtqoImVortyy7MHw51Cv,349s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4iTtqoImVortyy7MHw51Cv
"Mi Niña Cambió",Aventura,"Todavía Me Amas: Lo Mejor de Aventura (Deluxe Edition)",US83W0500055,spotify,3Bn1GImOMgj7vqWNcUGYNM,274s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3Bn1GImOMgj7vqWNcUGYNM
"Amor de Madre",Aventura,"Todavía Me Amas: Lo Mejor de Aventura (Deluxe Edition)",US83W0500078,spotify,6SaEY6JmbphLwCFTIyggrn,351s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6SaEY6JmbphLwCFTIyggrn
Llorar,Aventura,"Todavía Me Amas: Lo Mejor de Aventura (Deluxe Edition)",US83W0500059,spotify,5N877LRsRxO4lHHHWHwoOv,250s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5N877LRsRxO4lHHHWHwoOv
"Te Invito",Aventura,"Todavía Me Amas: Lo Mejor de Aventura (Deluxe Edition)",US83W0500062,spotify,3FhNnu770e2DrBJDbECovN,213s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3FhNnu770e2DrBJDbECovN
Lágrimas,Aventura,"Todavía Me Amas: Lo Mejor de Aventura (Deluxe Edition)",US83W1055559,spotify,4qo9CljCI7Nn9VmRxC0246,226s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4qo9CljCI7Nn9VmRxC0246
"My Voy - Live","Aventura, Héctor Acosta ""El Torito""","Todavía Me Amas: Lo Mejor de Aventura (Deluxe Edition)",QMDA61500729,spotify,2YYqOY94VWoSl5XewubU9w,266s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2YYqOY94VWoSl5XewubU9w
Perdidos,"Monchy & Alexandra","Exitos Y Mas",US3Z40407733,spotify,6TjHpTuIWtMK2wrEst0cuB,268s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6TjHpTuIWtMK2wrEst0cuB
Desnúdate,"Dani J, José de Rico","Quitémonos la Ropa (Bachata / Pop)",ES19S1600029,spotify,3Syc6H1x6QqPeIiOfTN1YD,220s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3Syc6H1x6QqPeIiOfTN1YD
"Toda la Vida","Daniel Santacruz","Toda la Vida",USEWG1639300,spotify,6my6xJ2JRBsVpOd4sau3xS,233s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6my6xJ2JRBsVpOd4sau3xS
"El Dia Que Puedas","Daniel Santacruz","Toda la Vida",USEWG1633311,spotify,7kaYKZTGRtGLG0JgArK2kM,201s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7kaYKZTGRtGLG0JgArK2kM
"Tengo Mucho Que Aprender de Ti","Daniel Santacruz","Toda la Vida",USEWG1633304,spotify,5Nh3cNkeXwjssB4Aa7CdSF,278s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5Nh3cNkeXwjssB4Aa7CdSF
"No Hay Colores","Toby Love, Judy Santos","Bachata Nation",USASN1600459,spotify,6u2qRsPJ7FWtXFKrhWO0Lh,222s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6u2qRsPJ7FWtXFKrhWO0Lh
"I Just Called","Toby Love","Bachata Nation",USASN1600460,spotify,0UCAcyJqX8twRT1vkns8ia,245s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0UCAcyJqX8twRT1vkns8ia
Abrakadabra,"Toby Love","Bachata Nation",USASN1600466,spotify,15oFVHSXoVJeTZ2WnX9BSn,238s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/15oFVHSXoVJeTZ2WnX9BSn
"Ella Es","Toby Love","Bachata Nation",USASN1600470,spotify,59mhpA3AoHOmxDfcJI6vuI,193s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/59mhpA3AoHOmxDfcJI6vuI
"Por Tu Culpa","24 Horas","Por Tu Culpa",USBMS1500325,spotify,5yrCbCPTgYS1rPt7GMRCJi,202s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5yrCbCPTgYS1rPt7GMRCJi
Unfaithful,"Jessy Rose","Sin Fronteras",TCACB1465218,spotify,1aISgyVne0EXOhirQ6yGjS,208s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1aISgyVne0EXOhirQ6yGjS
"Por Tu Culpa","24 Horas",Tiempo,USDXS1600146,spotify,4YnA67z53ONIpkkpsr67Va,217s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4YnA67z53ONIpkkpsr67Va
"Tu Foto","24 Horas",Tiempo,USDXS1600142,spotify,1l4RAf9DThdUQMgHzNBMeK,219s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1l4RAf9DThdUQMgHzNBMeK
"Dime Que Si","24 Horas",Tiempo,USDXS1600143,spotify,7FNPJyr6YSQEJH6D7BOxMl,192s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7FNPJyr6YSQEJH6D7BOxMl
"Quedate Un Minuto Mas - Bachata","Danny D, Edwin Velazquez","Quedate Un Minuto Mas",QZ3NF1600101,spotify,2FVC73rDUcKIMDCXLdnQp5,211s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2FVC73rDUcKIMDCXLdnQp5
"Yo Si Me Enamoré - Bolero","Huey Dunbar","Yo Si Me Enamoré",USSD10104055,spotify,1y3xRt1NBbBKqi7CHu5Erp,245s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1y3xRt1NBbBKqi7CHu5Erp
"El Final (feat. Mike Stanley)",Vena,"El Final (feat. Mike Stanley)",USDXS1600226,spotify,1Ekpp8z7KJQS8GwSVvOF5L,252s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1Ekpp8z7KJQS8GwSVvOF5L
"Si Mañana No Me Ves (Versión Bachata)","Ana Victoria","Si Mañana No Me Ves (Versión Bachata)",MX1081400284,spotify,5knKQgEdn16EfpQmY5HIS4,244s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5knKQgEdn16EfpQmY5HIS4
"Bachata a Lo Loco","Dustin Richie","Bachata a Lo Loco",ushm21632951,spotify,4WVeyESDxYBmUjwhJt08sS,205s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4WVeyESDxYBmUjwhJt08sS
Dime,J'Martin,"Bachata 2016 (30 Bachata Hits - Urbana y Romantica)",ITF251500075,spotify,6tg9qQqBbmqO7N5eJioRaj,230s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6tg9qQqBbmqO7N5eJioRaj
"Mi Cancion Favorita",Katanah,"Mi Cancion Favorita",TCACH1597815,spotify,1eKhUO6Wu67Et1NkQh3rJ8,206s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1eKhUO6Wu67Et1NkQh3rJ8
"No Moriré","Héctor Acosta ""El Torito""","Con El Corazón Abierto",US4D21200179,spotify,4lw1fG5TESwk5J845mMyz4,237s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4lw1fG5TESwk5J845mMyz4
"Nos Equivocamos","Voz A Voz","Nos Equivocamos",TCACS1606069,spotify,1rfffWTpg9QFXJxdnnSZ0S,246s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1rfffWTpg9QFXJxdnnSZ0S
"Quiero Que Regreses","Ephrem J","Quiero Que Regreses",TCACT1607179,spotify,5ygEkC1CKBJDspqzR0SMSO,218s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5ygEkC1CKBJDspqzR0SMSO
"No Se Su Nombre",Jeyro,"No Se Su Nombre",TCACS1694386,spotify,2C8R5W57ae957XyevHJ9Xd,201s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2C8R5W57ae957XyevHJ9Xd
Mujeriego,"Ralphy Dreamz",Mujeriego,TCACT1668829,spotify,3OMwZSjtyFwifvdh1flbvH,222s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3OMwZSjtyFwifvdh1flbvH
"Nota Jamaikina",NJC,"La Melodia del Cielo",USA561070105,spotify,2LaC46fwZh5fMkZzr6cHUy,186s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2LaC46fwZh5fMkZzr6cHUy
"Te Amo","Vicky Corbacho","Te Amo",ushm91638260,spotify,1BlUbzLOaKB7BaYQaB1n5b,252s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1BlUbzLOaKB7BaYQaB1n5b
"Estrellita del mar","Jandy Feliz","Cada loco con su tema",PEBQ91613957,spotify,5YWxODOxQRm9TRpkQaYesS,174s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5YWxODOxQRm9TRpkQaYesS
"24 Horas","24 Horas","Los Inolvidables",USUG11003736,spotify,6mmza1GaPukLZ7tDYWcKj1,230s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6mmza1GaPukLZ7tDYWcKj1
"Qué Bonito","Vicky Corbacho","Qué Bonito",ushm91662193,spotify,4qWUU3P3ScUdNL7FXQajfS,222s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4qWUU3P3ScUdNL7FXQajfS
"Por Mentiras",Vena,"Por Mentiras",USDXS1500070,spotify,09UX55rfYJHrepfRkTlGaF,258s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/09UX55rfYJHrepfRkTlGaF
"X (feat. Zendaya)","Prince Royce, Zendaya","FIVE (Deluxe Edition)",USSD11600442,spotify,58Lj1OJrwR3huIt1xNMvkr,232s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/58Lj1OJrwR3huIt1xNMvkr
"Tumbao (feat. Gente de Zona & Arturo Sandoval)","Prince Royce, Gente De Zona, Arturo Sandoval","FIVE (Deluxe Edition)",USSD11600443,spotify,0sFPuPPozGKMXZOU8q7GTp,220s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0sFPuPPozGKMXZOU8q7GTp
Libérame,"Prince Royce","FIVE (Deluxe Edition)",USSD11600447,spotify,2ZbaFFVGQc9RXetxHg1eng,207s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2ZbaFFVGQc9RXetxHg1eng
Mírame,"Prince Royce","FIVE (Deluxe Edition)",USSD11600448,spotify,7iwXnd5RAmOaf4N1LiHvVE,226s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7iwXnd5RAmOaf4N1LiHvVE
"Quédate Conmigo","Dani J","Mi Momento",ES19S1600063,spotify,2Pfv3xE9f5EFsSYjChXNw2,260s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2Pfv3xE9f5EFsSYjChXNw2
"Gris (feat. Prince Royce) - SP Music Bachata Remix","India Martinez, Prince Royce, Pedro Polanco","Gris (feat. Prince Royce) [SP Music Bachata Remix]",ES5021700154,spotify,1VWo9nBZmqx5TJOXeKmxek,192s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1VWo9nBZmqx5TJOXeKmxek
Vuelve,"Vicky Corbacho",Vuelve,ushm81680326,spotify,3KF3DWJgJuyNv6g40P7fEv,208s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3KF3DWJgJuyNv6g40P7fEv
"Ya Perdiste",Yenddi,"Ya Perdiste",QMFLS1400235,spotify,6Khu6LZOu4wcGSuysutGoB,230s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6Khu6LZOu4wcGSuysutGoB
Loquito,"Toby Love","Bachata Nation",USASN1600465,spotify,6PZcF3BhJxAtrnoyCh2lOU,338s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6PZcF3BhJxAtrnoyCh2lOU
"Al Diablo - Original Mix","Nitro, Joel Santos","Al Diablo",ES50A1500169,spotify,0IZxs9eMEYYQkhwUEPSlo1,242s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0IZxs9eMEYYQkhwUEPSlo1
"Cuando El Amor Se Vá","Domenic Marte","Deseos De Amarte",US3Z40700326,spotify,4mZuY8d2K5EkBKweB3k9ra,177s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4mZuY8d2K5EkBKweB3k9ra
"Adicto De Su Amor","Domenic Marte","Deseos De Amarte",US3Z40700328,spotify,4Cq3pxXftAb3O3jYk307Vv,278s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/4Cq3pxXftAb3O3jYk307Vv
"Eres Así","Domenic Marte","Deseos De Amarte",US3Z40700325,spotify,0g5bu5b4Hkk2cxZnAfznbS,222s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0g5bu5b4Hkk2cxZnAfznbS
"La Pesadumbre","Kewin Cosmos",Episodes,TCACY1753977,spotify,7f2AdpzfryZfiCJZ5tVTSG,212s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7f2AdpzfryZfiCJZ5tVTSG
"El Problema Eres Tu","Alexandre Pires","El Problema Eres Tu",BRG5H1700001,spotify,0veyHc2YKx28zawH5xmbmx,201s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0veyHc2YKx28zawH5xmbmx
"Para Hacerte Feliz",JC,"Bachata to the Next Level",ITJ851600130,spotify,6UgB25UIUzgUGbtemyAbOZ,210s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6UgB25UIUzgUGbtemyAbOZ
"Esa Noche",XDM,"Esa Noche",PESM21504001,spotify,7rFdpB1Kk23ZturInAdv5J,231s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7rFdpB1Kk23ZturInAdv5J
"Unchain Me (feat. Kevin Young)","Ralphy Dreamz, Kevin Young","Unchain Me (feat. Kevin Young)",TCADA1731622,spotify,42C3pTGJsAk9ZY3o5gM3Sg,208s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/42C3pTGJsAk9ZY3o5gM3Sg
"No Quiero Perderte","Grupo Extra, Voz A Voz","Colores (Bachata Is Taking Over!)",CH9181700192,spotify,0rkA9cAdR1eIWo7oDxrpia,251s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0rkA9cAdR1eIWo7oDxrpia
"Se Muere un Hombre","Kiko Rodriguez","Se Muere un Hombre",USCGJ1779123,spotify,5xo1wSOlMF5ETp4DaPzFNv,206s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5xo1wSOlMF5ETp4DaPzFNv
"Primer Amor",Chelion,Angelic,USASN1101737,spotify,6cAm8qvdwNEBcLxXrazg8v,283s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6cAm8qvdwNEBcLxXrazg8v
"Ahora Que No Te Tengo","Grupo Extra, Nextar","Colores (Bachata Is Taking Over!)",CH9181700196,spotify,120hG9q1oe2G41kqlqG9V5,200s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/120hG9q1oe2G41kqlqG9V5
"Your Love - Bachata Version","Danny-D (Xtreme)","Your Love (Bachata Version)",QMX5D1700000,spotify,2Tn4D8WbmAXzxB69oi2ZhZ,233s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2Tn4D8WbmAXzxB69oi2ZhZ
"La Mujer Que a Mi Me Gusta","Wason Brazoban","La Mujer Que a Mi Me Gusta",QM4TW1656161,spotify,2bXxZ5JVlFq2JGbM59PtsO,212s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2bXxZ5JVlFq2JGbM59PtsO
Dejala,Alexandra,"Estar Sin Ti",US3Z41600001,spotify,3TsGrbCOgOxZDfJuCOK9t7,226s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3TsGrbCOgOxZDfJuCOK9t7
"No Soy un Hombre Malo","Héctor Acosta ""El Torito""","The Ultimate Bachata Collection",QM5EM1500050,spotify,1ISa24HrEB5RJrepvX6IQU,216s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1ISa24HrEB5RJrepvX6IQU
"Amorcito Enfermito","Héctor Acosta ""El Torito""","Amorcito Enfermito",TCACT1631119,spotify,7kDBZGvfC87XXrZdflU78h,231s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7kDBZGvfC87XXrZdflU78h
"Lady Marmalade","Vicky Corbacho","It's Vicky",uscgj1724171,spotify,6pWIiFm5fC534gUDOlCF1P,175s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6pWIiFm5fC534gUDOlCF1P
"Quiero un Beso","Grupo Extra, DJ Khalid","Quiero un Beso",ushm21735430,spotify,3cCN3ns0KfT23O38bG4B9g,229s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3cCN3ns0KfT23O38bG4B9g
"Premio (feat. Swizz Beatz)","Romeo Santos, Swizz Beatz",Golden,USSD11700312,spotify,0XgrIYFSqB1lz1funoBBjC,221s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0XgrIYFSqB1lz1funoBBjC
"Doble Filo","Romeo Santos",Golden,USSD11700318,spotify,7sasRSZNmUPaHXLWndC8oj,239s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7sasRSZNmUPaHXLWndC8oj
"Reina de Papi","Romeo Santos",Golden,USSD11700320,spotify,5n09CeRGwKaxizUFx7xNK9,237s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5n09CeRGwKaxizUFx7xNK9
"Estoy Enamorado","Mr. Don",Miedo,US7VG1706775,spotify,0q7OcyZ9IyaIwM8LS1fzhe,206s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0q7OcyZ9IyaIwM8LS1fzhe
Lloro,"Mr. Don, Eli Jas",Miedo,US7VG1706778,spotify,6x8pUvDCnLz8jInI15V48W,216s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6x8pUvDCnLz8jInI15V48W
Quédate,"Mr. Don",Miedo,US7VG1706779,spotify,3sMYgKvPrELoj8oaNgg86I,196s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3sMYgKvPrELoj8oaNgg86I
Fiel,"Mr. Don",Miedo,US7VG1706780,spotify,7LuUIuhzH7yUpTWz9Zplma,200s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7LuUIuhzH7yUpTWz9Zplma
Enséñame,"Mr. Don",Miedo,US7VG1706781,spotify,0pH9k6sNOOhcM1FekURdPe,215s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0pH9k6sNOOhcM1FekURdPe
"Una Carta","Mr. Don",Miedo,US7VG1706782,spotify,0C6tQNl4LFkZXzH3bSaA8W,200s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/0C6tQNl4LFkZXzH3bSaA8W
Tentacion,Optimo,Tentacion,TCADD1748100,spotify,1owDBzzgHVtSbfDaMNUSfs,255s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1owDBzzgHVtSbfDaMNUSfs
"Así Estoy Yo",Optimo,"Así Estoy Yo",TCADD1797537,spotify,5FCB6tzi7hbswDdUYV7iIM,218s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5FCB6tzi7hbswDdUYV7iIM
"La Vida Es Tan Loca",Optimo,"La Vida Es Tan Loca",TCADD1766563,spotify,3OeS2bE9DPuk961VMfiDja,250s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3OeS2bE9DPuk961VMfiDja
"Le Pido a Dios",Optimo,"Le Pido a Dios",TCADD1751479,spotify,13zJUtv3wbaWsxQb202OHL,225s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/13zJUtv3wbaWsxQb202OHL
Contigo,"Mr. Don",Contigo,US7VG1725928,spotify,1ld0Nc6a8kqXjMJw3eRm1j,222s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1ld0Nc6a8kqXjMJw3eRm1j
"Tu y Yo","Mr. Don","Tu y Yo",QZ5AB1723116,spotify,5jYaTBEROMW0cSrrnMUF5w,269s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/5jYaTBEROMW0cSrrnMUF5w
"Ya Quiero Tu Amor","Elvis Tapia","Elvis Tapia - EP",TCACL1671100,spotify,6KMZ6L4BXYCYJFFH2b4wux,184s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6KMZ6L4BXYCYJFFH2b4wux
Desnudos,"Daniel Santacruz",Desnudos,USEWG1734092,spotify,1jcuM7QyfvgLb3hQE9thuR,198s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/1jcuM7QyfvgLb3hQE9thuR
"Peligroso - Bachata Radio Edit","Grupo Extra","Peligroso (Bachata Radio Edit)",CH9181700320,spotify,18oCgIgz48QNYiQ6Z37zFV,215s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/18oCgIgz48QNYiQ6Z37zFV
Rosas,Carlix,Rosas,usdy41669765,spotify,2ROlV5fx7O1GzPx0Aggk7L,225s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/2ROlV5fx7O1GzPx0Aggk7L
"Yo Te Prometo - Remix","Mr. Don",Corazón,FR26V1635632,spotify,3dO8ScvlHx9OnnICsFCFHN,228s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/3dO8ScvlHx9OnnICsFCFHN
"El Mejor Momento","Ephrem J","El Mejor Momento",TCADI1748935,spotify,6PVogLXXJdo5fJQWKdZmiE,205s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/6PVogLXXJdo5fJQWKdZmiE
Memorias,"Prince Royce","Phase II",US7YG1200096,spotify,7ll6WLTVTW4WhaHDpUBwrl,213s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/7ll6WLTVTW4WhaHDpUBwrl
"La Trinchera Del Amor","Jessy Rose","Sin Fronteras",TCACB1465217,spotify,18lCdAkQMIOjmdO0CJrTSO,220s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/18lCdAkQMIOjmdO0CJrTSO
"Y Ahora","Dani J","Experiencias, Vol. 1",ES19S1700019,spotify,17XFLq7RDR8ZNHNLZQFlGe,236s,"2024-09-14 21:03",1147321858,https://open.spotify.com/track/17XFLq7RDR8ZNHNLZQFlGe
